COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Hungary,26,1,ISCED3B,3,26403025,264030251,264030251103,191.7975,3,25,9,16,3,2,1,2,2,1,2,4,6,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,5,4,1,1,4,4,1,1,3,2,2,2,1,1,1,2,2,2,1,2,1,2,3,3,1,2,3,3,4,4,4,3,4,3,4,3,2,2,4,4,4,4,4,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,3,2,1,1,1,1,2,2,2,4,2,3,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,5,5,5,1,0.36,1.73,2.50,1.29,1.00,3.50,3.80,3.42,2.33,3.13,3.57,2
Hungary,26,1,ISCED3B,3,26403029,264030291,264030291101,191.7968,3,24,9,16,3,3,1,2,2,2,2,4,7,1,2,1,3,M,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1,4,4,4,4,4,1,1,1,4,1,4,1,4,4,4,4,3,3,3,3,4,4,2,3,3,3,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,1,1,3,3,1,2,1,4,5,5,1,0.09,1.27,1.00,1.86,1.00,1.00,4.00,1.75,1.33,2.00,1.14,2
Hungary,26,1,ISCED3B,3,26403029,264030291,264030291102,191.7968,3,24,9,16,5,3,1,M,1,1,1,4,5,1,2,1,3,M,M,M,M,2,2,2,2,2,2,M,1,2,2,2,2,1,2,2,2,1,2,1,1,5,2,2,1,1,1,1,3,2,2,3,3,M,2,3,1,4,3,1,1,2,1,2,2,3,2,2,2,2,3,4,2,2,2,3,1,3,3,2,2,2,4,1,1,1,2,2,2,3,3,2,1,1,3,1,1,2,1,1,2,1,1,1,1,1,3,2,2,2,1,1,2,2,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,4,1,0.36,2.51,2.83,2.43,2.75,3.00,3.20,3.67,3.00,4.00,3.43,3
Hungary,26,1,ISCED3B,3,26403029,264030291,264030291103,191.7968,3,24,9,16,2,4,1,2,2,1,1,4,8,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,4,4,4,2,4,3,4,3,2,3,2,2,1,2,1,4,4,4,2,2,1,3,4,3,3,3,3,3,3,4,3,1,1,2,3,3,3,1,1,2,4,3,4,3,4,2,4,3,4,2,3,3,4,3,3,3,3,4,2,3,2,2,3,3,3,3,2,3,1,3,2,5,1,0.09,1.36,1.33,2.29,2.00,1.83,2.20,2.42,2.00,2.38,1.71,2
Hungary,26,1,ISCED3B,3,26403031,264030311,264030311101,191.7968,3,24,2,0,2,4,1,M,M,M,1,1,8,M,1,M,M,2,1,M,M,M,M,M,M,2,2,1,M,2,2,M,M,M,M,M,M,M,M,M,M,3,4,M,M,M,M,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,4,3,3,4,2,2,2,2,1,4,4,2,2,1,4,1,3,3,3,3,4,2,2,3,4,2,2,4,4,4,4,4,3,2,2,2,3,2,2,2,3,4,2,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,3,4,2,3,3,3,3,3,1,6,4,3,1,C,1.45,2.00,2.57,1.75,1.33,2.40,2.50,1.33,2.25,1.00,1
Hungary,26,1,ISCED3B,3,26403031,264030311,264030311102,191.7968,3,24,0,26,4,2,1,1,2,1,2,4,5,2,1,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,C,C,C,C,C,C,C,C,C,C,C,C
Hungary,26,1,ISCED3B,3,26403031,264030311,264030311103,191.7968,3,24,0,26,5,2,1,1,2,1,1,2,6,2,1,2,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,3,3,4,4,4,1,1,2,4,4,4,1,1,2,2,2,2,3,4,4,3,4,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,5,1,0.00,1.45,3.33,2.29,2.25,1.33,2.20,2.67,1.33,3.00,2.86,1
Hungary,26,1,ISCED3B,3,26403035,264030351,264030351101,191.7972,3,13,8,7,3,2,1,2,2,1,2,4,7,1,M,M,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,5,4,2,2,2,2,1,3,2,1,1,2,1,1,1,2,2,2,1,1,1,1,3,3,4,3,3,3,2,2,3,2,4,3,2,2,3,2,3,2,3,2,2,3,2,3,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,1,0.09,1.64,1.83,2.43,2.75,2.67,2.40,2.58,2.67,3.00,2.71,1
Hungary,26,1,ISCED3B,3,26403035,264030351,264030351102,191.7972,3,13,8,7,6,3,1,1,2,1,1,3,4,2,1,2,4,3,4,3,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,M,2,1,1,2,2,2,4,2,4,1,1,1,4,4,2,2,3,1,1,1,3,1,2,1,1,2,2,2,M,1,1,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,3,3,1,1,3,3,4,3,1,1,2,3,2,4,1,1,1,2,1,2,2,3,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,3,3,5,1,0.21,2.18,3.20,2.90,3.00,2.83,3.60,2.58,4.00,3.25,3.86,1
Hungary,26,1,ISCED3B,3,26403035,264030351,264030351103,191.7972,3,13,7,8,6,2,1,1,2,1,1,4,1,2,1,2,1,3,1,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,1,1,1,2,1,2,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,4,3,3,2,4,3,3,3,3,4,4,4,4,4,4,1,M,4,2,2,3,1,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,3,1,2,1,3,2,5,1,0.18,1.91,1.00,1.86,1.00,2.50,3.09,4.00,4.00,2.88,3.86,4
Hungary,26,1,ISCED3B,3,26403036,264030361,264030361101,191.7973,3,29,3,26,5,3,1,2,1,1,1,2,3,1,2,1,2,2,3,3,1,1,3,2,3,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,5,3,2,1,1,1,1,2,2,2,1,2,1,1,1,2,4,2,1,1,1,1,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4,4,3,4,1,1,2,2,2,3,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,5,1,0.18,1.82,1.00,1.57,1.25,2.67,3.60,4.00,4.00,3.00,3.00,4
Hungary,26,1,ISCED3B,3,26403036,264030361,264030361102,191.7973,3,29,3,26,6,2,1,2,2,1,1,3,4,M,2,M,2,2,3,3,1,2,3,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,4,4,2,1,1,2,1,4,2,1,2,2,1,1,1,4,4,2,1,1,1,1,4,4,4,3,4,4,4,3,4,2,3,3,3,3,3,3,4,4,4,4,4,1,1,3,2,2,2,2,3,2,4,4,2,1,2,3,2,3,1,1,2,2,2,3,1,4,1,3,2,4,4,2,2,3,3,3,2,2,2,2,2,2,3,2,3,3,3,1,3,2,3,3,3,1,0.36,2.18,1.17,1.86,1.00,2.17,3.20,2.83,3.00,2.50,2.57,2
Hungary,26,1,ISCED3B,3,26403036,264030361,264030361103,191.7973,3,29,3,26,2,2,1,1,1,1,1,1,3,2,1,2,4,3,4,3,1,2,3,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,4,3,2,4,1,4,3,3,2,3,2,2,2,3,2,2,2,1,1,1,4,4,3,3,4,4,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,2,1,3,1,2,1,2,3,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,0.91,2.55,1.33,1.43,1.00,3.33,3.00,3.75,4.00,4.00,4.00,4
Hungary,26,1,ISCED3B,3,26403038,264030381,264030381101,143.848,3,15,16,4,2,2,1,M,M,1,2,3,7,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,2,1,1,4,3,1,1,3,2,2,1,1,2,2,2,1,2,1,1,1,4,1,1,3,4,1,4,1,1,1,2,2,1,2,4,4,4,4,4,1,1,2,3,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,6,5,5,1,0.27,2.00,3.17,3.00,1.00,3.17,3.80,3.75,3.67,3.63,3.57,3
Hungary,26,1,ISCED3B,3,26403038,264030381,264030381102,143.848,3,15,20,2,6,2,1,2,2,1,1,3,5,2,1,2,1,1,2,2,1,1,1,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,1,1,4,3,2,2,3,1,1,1,4,1,1,1,1,1,1,2,1,1,2,2,4,2,1,4,4,4,1,1,2,1,2,4,3,3,4,1,1,1,1,1,1,2,1,2,1,2,1,1,2,3,3,4,4,3,3,3,4,4,4,3,4,4,2,1,4,3,4,1,2,1,1,1,1,3,2,1,3,3,2,2,3,3,1,1,1,5,4,3,1,0.09,2.09,3.00,2.57,2.00,3.50,4.00,1.83,1.33,2.63,3.57,1
Hungary,26,1,ISCED3B,3,26403038,264030381,264030381103,143.848,3,15,7,2,3,2,1,2,1,1,2,2,5,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,4,4,4,2,4,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,3,3,3,2,2,2,3,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,3,1,3,1,1,1,3,2,3,3,3,3,2,2,3,3,4,3,4,3,4,4,2,2,2,4,2,2,2,2,3,2,3,1,1,2,3,2,3,3,2,2,2,1,5,4,3,1,0.55,1.73,2.50,3.00,3.00,3.17,3.80,2.00,1.33,2.88,2.71,1
Hungary,26,1,ISCED3B,3,26403039,264030391,264030391101,184.42,3,20,26,0,3,2,1,M,M,1,M,4,6,M,1,M,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,3,2,2,4,1,1,1,3,3,1,1,2,1,1,1,1,2,2,2,2,2,1,4,4,4,3,4,4,4,3,4,1,2,M,1,4,3,4,4,4,4,3,4,3,3,3,3,3,2,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,3,3,2,3,2,M,2,2,2,2,2,1,6,5,5,1,0.27,1.64,1.17,2.43,1.25,1.67,1.80,1.17,1.00,2.78,1.71,2
Hungary,26,1,ISCED3B,3,26403039,264030391,264030391102,184.42,3,20,25,0,2,3,1,M,M,1,M,4,6,M,1,M,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,4,4,1,2,2,1,1,2,2,1,3,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,1,2,2,3,1,3,3,1,1,1,2,3,3,1,1,3,2,1,3,2,3,2,1,2,2,2,3,2,2,3,2,2,2,3,1,1,1,1,1,1,2,2,1,2,1,3,2,5,1,0.27,1.64,3.83,3.00,2.50,2.83,3.40,3.17,2.67,3.75,2.71,1
Hungary,26,1,ISCED3B,3,26403039,264030391,264030391103,184.42,3,20,25,0,6,2,1,M,M,1,2,4,6,2,2,2,3,3,2,2,1,1,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,3,1,1,2,M,1,1,2,1,2,1,2,2,2,2,1,1,3,3,1,3,3,2,3,4,4,4,1,2,2,4,4,4,1,3,3,2,3,3,2,3,4,4,3,3,4,2,1,3,4,2,4,1,2,3,3,4,4,2,4,2,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,5,M,0.00,1.51,3.17,1.71,2.00,1.67,2.20,2.00,2.33,2.88,3.00,1
Hungary,26,1,ISCED3B,3,26403042,264030421,264030421101,191.7972,3,21,8,14,2,2,1,2,2,1,2,3,7,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,5,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,1,3,3,1,1,3,3,3,4,2,4,2,3,3,3,2,3,2,2,3,3,1,1,1,1,1,2,1,3,2,3,3,3,2,4,4,4,4,2,2,3,4,3,4,3,4,3,4,3,4,3,4,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,5,4,3,1,0.18,1.45,3.00,2.00,2.25,2.67,4.00,1.58,1.67,3.13,3.43,1
Hungary,26,1,ISCED3B,3,26403042,264030421,264030421102,191.7972,3,21,8,15,5,4,1,2,2,1,1,4,1,1,2,1,3,3,1,1,1,1,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,3,1,2,1,1,1,1,1,2,1,1,1,1,4,4,4,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1,2,1,3,1,3,3,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,3,2,5,1,0.00,1.64,1.50,1.00,1.00,1.33,3.40,3.92,3.67,3.00,2.43,2
Hungary,26,1,ISCED3B,3,26403042,264030421,264030421103,191.7972,3,21,8,15,4,3,1,1,1,1,1,4,5,M,1,M,M,3,M,3,M,M,M,3,M,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,5,2,2,2,3,2,2,3,1,1,2,2,1,1,2,1,1,2,1,1,2,1,4,4,3,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,4,3,1,2,1,3,3,2,2,3,3,4,4,3,2,2,3,3,3,4,4,4,3,2,4,1,4,1,2,4,2,2,1,1,2,1,3,1,1,1,2,2,1,1,1,5,4,4,1,0.55,1.55,2.67,1.71,1.00,2.50,3.00,2.08,1.00,3.38,3.14,2
Hungary,26,1,ISCED3B,3,26403305,264033051,264033051101,191.7972,3,18,12,8,5,3,1,M,M,1,1,4,3,1,1,2,2,2,3,3,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,5,2,2,4,2,3,1,2,2,2,4,2,1,1,1,1,2,2,1,1,2,1,1,2,3,3,2,2,2,3,M,3,3,3,3,3,2,3,3,3,2,2,2,1,2,2,2,1,2,M,2,1,1,1,1,1,2,2,2,2,1,1,M,M,1,1,2,2,2,2,1,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,M,3,1,2,4,4,5,1,0.82,1.82,2.83,2.18,2.50,3.50,3.42,3.44,3.00,3.12,2.71,3
Hungary,26,1,ISCED3B,3,26403305,264033051,264033051102,191.7972,3,18,12,8,3,2,1,1,2,1,1,4,5,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,3,3,2,1,2,1,1,2,1,1,3,1,1,2,1,4,4,4,4,2,3,1,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,2,2,4,4,1,1,1,3,3,1,1,1,1,1,1,1,M,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5,3,5,1,0.00,1.82,1.50,1.71,1.00,2.33,2.60,3.67,2.94,3.13,3.29,2
Hungary,26,1,ISCED3B,3,26403305,264033051,264033051103,191.7972,3,18,12,8,6,2,1,1,2,1,1,4,5,1,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,3,3,3,3,1,1,1,1,1,3,1,1,2,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,5,1,0.00,2.09,1.17,1.14,1.00,3.00,3.00,3.58,3.33,3.75,4.00,2
Hungary,26,1,ISCED3B,3,26403307,264033071,264033071101,287.6963,2,25,21,4,4,2,1,M,1,1,1,4,1,1,M,1,M,3,3,3,M,M,M,M,3,1,2,1,2,1,M,M,M,1,M,M,M,M,M,M,1,5,2,M,M,M,M,1,4,4,2,4,4,1,1,1,1,2,1,1,1,2,1,4,4,4,4,3,3,3,3,3,3,2,4,3,2,2,3,3,4,4,4,4,1,2,2,3,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,4,1,C,2.27,1.33,2.00,1.25,2.00,3.40,4.00,3.00,2.88,3.00,4
Hungary,26,1,ISCED3B,3,26403307,264033071,264033071102,287.6963,2,25,16,13,6,3,1,1,1,1,1,3,4,1,2,1,3,3,2,1,1,1,3,3,3,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,3,4,2,1,2,2,1,2,2,3,2,3,1,2,2,2,2,1,1,1,1,1,4,2,3,4,2,3,1,4,2,2,3,3,2,3,4,2,4,4,3,4,4,1,1,2,3,2,1,1,3,1,4,3,2,1,2,2,2,2,1,1,1,2,3,3,2,3,2,1,1,1,2,2,1,M,2,2,2,2,2,2,1,2,2,2,3,3,3,2,3,2,3,2,5,1,0.64,2.00,2.00,2.57,1.00,2.50,3.60,3.17,2.67,2.75,3.08,2
Hungary,26,1,ISCED3B,3,26403309,264033091,264033091101,31.9662,3,1,1,5,6,1,1,2,1,1,1,4,1,1,2,1,3,3,2,2,1,1,1,2,3,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,5,3,2,3,3,2,1,3,3,2,3,3,1,2,2,1,3,4,1,1,1,2,4,4,3,4,4,3,2,3,4,4,3,4,2,1,4,1,4,4,2,4,4,1,1,1,2,1,3,2,2,1,3,2,1,1,2,2,1,2,1,1,1,1,1,2,1,3,3,1,1,2,2,4,3,3,2,2,3,1,4,1,1,1,1,3,3,2,3,1,2,2,3,3,5,1,0.73,2.45,1.33,1.86,1.00,2.83,3.80,3.67,2.67,3.13,2.43,4
Hungary,26,1,ISCED3B,3,26403309,264033091,264033091102,31.9662,3,1,6,5,6,2,1,1,2,1,1,3,3,1,2,1,3,2,2,2,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,5,4,2,3,4,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,2,1,3,4,1,1,2,1,2,2,2,4,4,2,2,2,2,2,1,4,1,1,3,4,1,2,1,2,1,4,4,4,4,1,1,3,4,4,4,4,4,4,4,3,4,3,4,3,3,2,2,3,4,4,1,1,1,1,2,2,3,4,1,1,1,5,3,3,1,0.18,1.18,3.00,3.14,2.00,2.83,3.20,1.75,1.00,3.13,2.00,1
Hungary,26,1,ISCED3B,3,26403309,264033091,264033091103,31.9662,3,1,12,16,3,2,1,M,1,1,1,4,5,M,M,1,3,2,3,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,3,4,4,4,1,4,1,3,3,2,1,4,1,1,3,4,1,3,1,1,2,1,3,2,2,M,4,2,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,1,2,1,1,1,3,1,2,1,2,1,1,1,2,2,3,3,1,2,2,2,3,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,6,4,5,1,0.27,2.36,2.43,1.29,1.00,3.33,3.80,2.83,2.00,3.63,3.14,2
Hungary,26,1,ISCED3B,3,26403317,264033171,264033171101,191.7968,3,17,14,7,3,2,M,M,1,1,M,4,6,M,M,1,M,M,M,M,M,M,M,M,2,1,2,2,2,2,M,M,M,1,M,M,M,M,M,M,M,3,M,M,2,M,M,1,2,2,1,1,2,1,1,1,4,3,2,2,1,2,1,4,4,2,1,1,3,1,2,3,2,1,1,1,2,2,1,3,3,2,2,3,1,1,1,3,1,4,1,4,1,3,3,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,3,2,3,2,3,3,2,2,3,1,3,2,2,3,3,2,2,2,1,6,4,4,1,C,1.82,2.50,3.43,2.25,2.00,4.00,3.67,3.00,2.63,2.57,1
Hungary,26,1,ISCED3B,3,26403317,264033171,264033171102,191.7968,3,17,14,7,2,2,1,2,2,1,1,3,5,2,1,2,3,3,3,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,2,1,2,1,3,2,3,3,1,1,1,1,1,1,2,3,3,1,1,2,2,3,2,2,2,2,3,1,1,1,1,1,1,1,1,2,1,3,3,3,2,2,1,1,2,1,1,2,1,4,1,2,1,2,1,2,2,2,4,1,2,4,4,2,4,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,M,2,3,2,2,2,2,4,3,5,1,0.36,1.82,2.67,4.00,2.50,3.17,3.80,2.42,2.33,2.78,3.00,1
Hungary,26,1,ISCED3B,3,26403317,264033171,264033171103,191.7968,3,17,14,7,4,2,1,M,M,1,1,3,6,M,1,M,2,2,3,3,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,1,4,4,4,4,2,4,2,2,3,1,4,M,4,M,3,M,4,4,4,4,4,1,2,1,2,1,1,1,2,1,2,1,2,2,4,4,4,4,2,3,4,4,4,4,2,4,4,2,2,4,4,4,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,2,4,1,3,3,4,1,0.09,1.36,1.33,2.29,1.00,3.50,3.80,1.58,1.67,2.63,2.71,2
Hungary,26,1,ISCED3B,3,26403321,264033211,264033211101,78.4624,3,8,6,16,2,3,1,M,M,1,1,3,3,2,1,M,M,2,M,M,M,M,M,M,M,2,2,1,2,2,1,M,1,M,M,M,1,M,M,M,M,5,1,1,1,1,1,1,2,3,3,4,3,M,1,2,3,4,4,1,1,1,1,2,2,1,1,3,2,2,3,2,1,4,4,2,2,3,3,M,3,3,4,4,1,1,2,4,4,3,4,2,3,4,4,4,4,3,4,4,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,5,1,C,2.78,3.17,2.43,1.37,1.67,2.60,2.17,1.00,3.00,3.00,1
Hungary,26,1,ISCED3B,3,26403321,264033211,264033211102,78.4624,3,8,6,16,4,2,1,M,M,1,2,3,8,2,2,2,3,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,M,1,1,1,2,1,1,1,1,2,1,1,1,4,3,1,1,1,1,1,4,M,4,4,4,4,4,2,3,2,4,2,2,2,4,3,4,4,3,1,4,1,1,2,2,1,1,1,2,M,2,M,2,2,3,4,3,4,2,3,3,4,4,4,4,4,2,3,4,3,2,4,2,3,2,3,3,2,2,2,2,3,2,M,2,4,3,3,4,2,6,5,5,1,0.09,1.55,1.20,2.29,1.75,3.14,3.80,1.75,1.67,2.53,2.57,2
Hungary,26,1,ISCED3B,3,26403321,264033211,264033211103,78.4624,3,8,6,16,3,2,1,M,M,1,1,4,7,M,1,M,M,3,2,2,1,4,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,5,1,1,3,1,2,1,4,3,4,1,4,1,3,1,2,1,1,1,2,2,2,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,2,4,4,4,3,4,1,1,1,3,1,4,1,3,1,2,3,2,1,2,3,3,3,1,1,2,2,3,4,1,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,5,1,0.18,2.27,1.67,1.43,1.25,2.33,4.00,2.67,3.67,3.88,4.00,2
