COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Greece,25,1,ISCED1,3,25103021,251030211,251030211101,586.3175,1,8,5,5,1,4,2,2,2,1,2,2,5,2,1,2,3,3,3,3,1,1,1,3,3,2,2,2,M,2,1,2,2,1,2,2,2,2,2,1,2,4,2,1,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,3,2,2,2,1,1,1,4,4,3,1,4,4,1,1,2,1,1,2,3,2,1,3,2,1,2,2,4,4,2,2,2,3,2,2,3,4,4,2,4,4,4,1,4,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,2,1,4,3,4,1,0.27,1.27,3.00,3.29,1.25,3.17,3.40,2.42,1.67,4.00,2.86,4
Greece,25,1,ISCED1,3,25103030,251030301,251030301101,659.6071,1,23,12,11,1,4,M,M,1,1,1,2,1,M,M,1,M,3,M,3,M,3,3,3,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,M,4,1,4,4,4,3,4,2,3,4,2,2,1,1,1,1,1,2,2,3,4,4,2,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,1,4,3,1,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,M,1,1,1,1,1,1,4,4,5,1,1.00,3.00,2.17,1.14,1.00,3.83,2.40,3.92,4.00,3.94,3.86,1
Greece,25,1,ISCED1,3,25103036,251030361,251030361101,659.6071,1,17,8,9,1,4,1,M,M,1,2,3,7,M,1,M,3,3,3,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,5,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,4,1,1,4,2,2,2,2,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,2,1,2,1,2,2,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,0.36,1.27,3.00,3.00,2.75,3.67,4.00,1.50,1.00,4.00,3.29,4
Greece,25,1,ISCED1,3,25103044,251030441,251030441101,659.6071,1,27,12,15,1,4,M,1,M,1,1,3,3,2,1,2,M,M,M,2,M,M,2,M,M,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,5,4,4,4,2,1,1,4,4,2,2,3,3,3,4,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,3,3,3,3,3,4,1,1,2,2,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,4,5,1,0.55,2.82,3.83,3.14,1.75,2.83,3.60,3.83,3.00,3.00,3.71,2
Greece,25,1,ISCED1,3,25103046,251030461,251030461101,659.6071,1,16,9,7,1,3,1,M,M,2,2,4,8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,3,3,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,5,1,C,C,C,C,C,3.67,3.60,3.25,2.00,4.00,4.00,C
Greece,25,1,ISCED1,3,25103047,251030471,251030471101,659.6071,1,19,11,8,1,4,1,M,M,1,2,2,6,M,M,M,M,M,M,M,M,M,M,M,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,3,2,2,2,2,2,2,3,M,4,3,3,1,3,2,1,1,2,2,2,2,3,2,1,3,2,1,1,1,2,4,3,2,1,3,3,3,3,4,4,4,3,2,2,3,4,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,2,2,5,4,4,1,0.18,1.27,3.50,2.86,2.25,3.00,3.20,2.58,1.00,4.00,2.71,4
Greece,25,1,ISCED1,3,25103048,251030481,251030481101,659.6071,1,19,10,9,1,4,1,1,2,1,1,4,2,2,1,2,1,3,1,3,3,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,5,2,2,4,2,1,1,2,4,2,1,2,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,2,2,1,2,2,1,1,1,2,1,2,3,1,1,4,2,4,2,2,2,1,2,4,3,4,3,2,1,2,3,4,1,3,3,3,3,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,1,4,3,2,1,0.27,2.00,4.00,2.71,3.50,2.50,3.20,2.42,2.00,3.63,3.71,4
Greece,25,1,ISCED1,3,25103049,251030491,251030491101,659.6071,1,20,9,9,1,4,1,M,M,M,1,2,8,M,1,M,2,3,1,2,1,1,2,2,2,1,2,2,2,2,2,M,2,2,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,4,2,2,2,2,3,2,3,3,4,1,2,2,3,3,2,2,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,2,0.11,1.45,4.00,3.29,3.00,3.00,3.00,2.33,1.00,4.00,4.00,4
Greece,25,1,ISCED1,3,25103051,251030511,251030511101,628.1973,1,20,11,10,1,4,M,M,1,1,M,2,7,M,1,M,3,2,3,1,1,1,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,4,2,2,1,1,4,M,2,2,2,2,1,2,2,2,1,2,2,3,3,3,3,2,3,4,4,4,1,3,3,3,3,4,4,4,4,4,4,2,4,3,4,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,5,4,3,2,0.00,1.09,4.00,2.43,2.62,2.33,3.40,1.75,1.00,4.00,3.43,4
Greece,25,1,ISCED1,3,25103053,251030531,251030531101,659.6071,1,25,14,11,1,4,1,2,2,1,2,2,M,M,M,M,M,M,M,M,M,M,M,M,M,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,M,M,M,M,M,1,1,1,1,1,1,1,1,1,1,1,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,1,1,2,3,2,4,3,3,3,3,2,2,3,3,4,3,3,2,2,2,2,3,3,4,4,4,4,4,4,4,3,2,2,2,2,3,3,1,1,1,3,1,1,1,3,1,1,1,4,3,4,1,0.00,1.00,C,C,C,2.33,3.00,2.25,1.33,3.50,2.57,4
Greece,25,1,ISCED1,3,25103055,251030551,251030551101,659.6071,1,25,14,11,1,4,1,M,M,1,2,2,8,2,1,2,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,4,1,1,4,1,1,1,2,3,1,1,1,1,4,3,3,3,2,3,1,2,3,1,3,2,3,3,3,4,3,2,3,2,4,4,4,3,2,4,4,4,3,3,4,4,4,4,3,3,4,2,2,2,3,3,2,1,1,2,1,3,1,1,1,1,2,2,1,5,3,2,2,0.00,1.36,2.33,3.57,2.25,2.33,2.60,1.67,1.33,3.63,2.86,4
Greece,25,1,ISCED1,3,25103056,251030561,251030561101,659.6071,1,26,14,12,1,4,2,2,2,2,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,2,1,2,2,2,2,2,3,4,3,1,2,4,3,4,3,2,1,2,2,3,3,4,4,3,4,4,4,4,4,1,1,2,2,1,3,2,1,1,3,1,1,1,3,3,1,2,1,4,3,4,1,C,C,C,C,C,2.33,3.40,2.33,1.33,3.25,3.29,C
Greece,25,1,ISCED1,3,25103328,251033281,251033281101,583.4986,1,23,14,12,1,4,1,2,2,1,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,2,1,1,3,3,2,2,2,5,4,1,1,C,C,C,C,C,C,C,2.67,2.00,3.25,3.00,C
Greece,25,1,ISCED1,3,25103335,251033351,251033351101,659.6071,1,18,11,7,1,4,1,M,M,1,2,2,8,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,1,1,1,1,2,2,1,3,3,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,3,2,1,1,1,1,3,3,3,2,3,2,4,4,2,2,4,4,4,1,2,4,2,2,2,2,3,2,2,3,2,3,3,2,2,3,2,3,3,2,2,4,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,5,4,4,1,0.09,1.64,3.33,3.00,2.25,2.17,1.80,2.58,2.67,3.88,3.14,4
Greece,25,1,ISCED1,3,25103337,251033371,251033371101,612.4923,1,13,6,8,1,4,1,M,M,1,2,4,3,M,M,1,1,1,M,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,4,1,1,1,1,3,1,2,1,1,1,3,2,1,2,1,2,1,2,1,1,1,1,2,4,3,4,1,0.27,1.27,4.00,3.86,2.50,3.83,4.00,3.92,2.33,3.63,3.43,2
Greece,25,1,ISCED1,3,25103345,251033451,251033451101,659.6071,1,32,8,7,1,4,2,2,2,2,2,1,7,2,1,2,2,2,M,2,M,M,M,M,M,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,M,M,1,2,2,M,1,1,2,1,1,1,1,M,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,M,2,2,3,3,3,M,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,0.18,1.45,3.00,3.00,3.00,2.19,2.00,3.00,3.00,4.00,3.00,2
Greece,25,1,ISCED1,3,25103609,251036091,251036091101,659.6071,1,38,6,12,1,4,1,2,2,1,2,4,6,M,M,M,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,M,M,1,M,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,4,2,1,1,1,1,4,3,3,2,4,2,1,1,3,2,2,2,3,3,2,3,2,2,3,4,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,4,2,2,1,0.09,1.09,3.67,3.43,2.00,2.67,3.00,1.50,1.00,3.75,3.71,4
Greece,25,1,ISCED1,3,25103612,251036121,251036121101,659.6071,1,8,3,5,1,4,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,3,2,2,2,1,1,1,3,3,3,2,1,1,2,2,1,2,1,1,1,1,1,4,4,4,4,3,4,4,3,4,3,3,4,3,3,3,4,4,4,4,4,4,1,2,2,1,2,3,4,3,2,2,1,1,1,1,1,2,1,1,1,1,1,3,2,2,3,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,1,0.64,1.91,1.17,1.57,1.00,3.00,2.80,3.67,2.33,4.00,4.00,1
Greece,25,1,ISCED1,3,25103623,251036231,251036231101,659.6071,1,22,13,9,1,4,2,1,2,1,1,2,8,2,1,2,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,M,2,2,1,1,1,1,1,1,M,1,1,1,1,2,M,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,M,2,3,2,3,3,M,M,M,3,M,1,4,4,4,4,4,4,4,2,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,M,M,4,1,1,1,1,1,2,3,1,1,3,1,1,1,1,M,1,2,1,4,3,2,1,0.04,1.20,4.00,2.98,C,1.33,1.60,1.25,1.00,3.64,3.57,4
Greece,25,1,ISCED1,3,25103626,251036261,251036261101,659.6071,1,21,8,13,1,4,1,2,2,1,2,1,6,M,1,M,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,3,2,2,2,2,1,2,2,2,3,3,2,2,3,3,2,3,3,2,2,2,3,1,2,2,3,3,2,2,2,3,4,4,4,4,2,1,3,4,4,4,4,4,4,4,4,4,3,4,2,3,2,3,3,2,3,1,1,1,1,M,1,3,3,1,1,2,5,4,2,2,0.09,1.09,3.17,3.00,2.00,2.50,3.20,1.67,1.00,3.44,2.43,4
Greece,25,1,ISCED1,3,25103627,251036271,251036271101,659.6071,1,18,8,10,1,4,M,1,M,2,2,2,7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,3,2,2,1,2,3,3,2,2,1,1,2,4,3,4,1,1,1,4,4,4,4,4,4,4,4,1,2,2,4,2,1,2,2,2,3,3,3,2,3,3,3,3,3,3,1,1,1,4,3,2,2,C,C,C,C,C,3.00,3.00,2.08,1.00,2.13,2.86,C
Greece,25,1,ISCED1,3,25103631,251036311,251036311101,659.6071,1,23,13,10,1,4,1,M,M,1,M,2,4,M,1,M,4,3,2,2,1,1,3,3,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,5,2,2,3,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,4,3,4,4,4,4,1,1,3,2,2,2,3,3,2,2,2,2,3,2,3,4,4,3,2,2,3,3,4,4,4,3,4,3,3,3,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,0.55,1.36,2.50,2.43,1.25,2.83,3.00,2.00,1.33,4.00,3.57,3
Greece,25,1,ISCED1,3,25103645,251036451,251036451101,659.6071,1,16,9,7,1,4,1,1,1,1,1,3,4,2,1,2,4,3,4,3,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,5,4,2,1,2,1,1,4,4,2,4,4,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,3,1,2,1,1,1,4,2,1,2,1,1,2,1,1,2,2,4,2,3,2,3,1,1,3,1,3,1,1,1,1,1,2,4,3,3,2,1,2,3,3,4,1,1,1,1,2,2,1,2,2,2,2,1,1,3,3,2,2,2,4,3,5,1,0.45,2.36,3.67,3.14,2.75,2.83,3.00,3.33,2.33,3.00,3.71,2
Greece,25,1,ISCED1,3,25103652,251036521,251036521101,659.6071,1,24,9,15,1,4,2,1,2,1,1,1,7,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,5,4,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,2,1,1,1,3,4,1,4,1,4,4,4,4,4,4,1,1,2,2,3,1,2,1,1,1,1,1,1,3,3,2,1,1,1,2,3,2,2,4,4,4,4,4,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,3,3,5,1,0.55,1.36,3.67,3.14,1.00,3.83,3.20,2.92,1.00,3.75,3.43,4
Greece,25,1,ISCED1,3,25103658,251036581,251036581101,659.6071,1,18,9,9,1,4,1,M,M,1,2,4,5,M,M,M,3,3,M,3,M,M,M,M,3,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,5,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,4,4,1,2,2,4,3,2,4,4,4,4,4,4,4,2,1,1,2,1,1,3,4,3,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,4,4,1,1,4,4,4,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,5,4,4,1,0.55,1.36,3.33,2.43,1.50,2.67,3.20,3.33,1.33,4.00,3.43,2
Greece,25,1,ISCED1,4,25104007,251040071,251040071101,1292.4,1,23,14,9,1,4,2,2,2,1,2,2,6,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,5,2,M,M,2,M,1,1,1,2,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,M,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,3,2,1,2,2,2,3,2,2,2,2,2,1,2,2,3,4,2,2,3,4,4,4,4,2,M,2,2,4,3,3,4,2,1,1,2,2,3,2,2,2,1,2,M,1,1,1,M,1,1,5,4,4,1,0.18,1.36,3.81,4.00,3.25,2.83,3.20,2.08,2.68,3.56,3.14,4
Greece,25,1,ISCED1,4,25104011,251040111,251040111101,1292.4,1,16,6,8,1,4,M,M,1,1,1,4,3,M,1,M,M,M,M,M,M,M,M,M,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,3,1,1,1,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,1,1,2,1,1,3,2,4,4,2,3,3,1,2,3,2,3,4,3,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,3,3,3,3,2,2,3,3,4,1,2,1,2,2,2,2,2,2,1,1,M,2,2,1,1,1,1,5,4,2,2,0.09,1.64,3.33,3.71,1.50,2.50,2.60,2.67,2.00,3.44,3.29,4
Greece,25,1,ISCED1,4,25104318,251043181,251043181101,1292.4,1,16,8,7,1,4,1,M,M,1,1,4,5,1,M,1,3,3,3,3,1,2,3,3,3,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,M,5,4,4,1,4,1,1,4,3,3,3,4,2,2,4,1,2,1,1,1,1,1,2,2,2,3,3,2,2,1,2,2,2,1,1,2,1,3,2,1,1,2,2,1,3,2,1,3,3,4,3,1,1,1,1,1,1,1,3,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,5,1,0.67,2.64,2.67,3.43,3.25,3.33,2.40,3.58,3.00,4.00,3.71,2
Greece,25,1,ISCED1,4,25104601,251046011,251046011101,1292.4,1,18,11,7,1,4,1,1,1,1,1,2,3,2,1,2,1,1,1,3,1,1,1,2,3,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,5,2,2,4,1,1,1,4,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,3,1,3,3,2,1,2,3,4,4,4,4,4,1,1,3,1,1,1,2,1,1,2,2,1,3,3,4,2,3,4,1,3,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,1,1,1,1,1,1,3,1,M,1,2,1,5,4,5,1,0.27,1.73,3.17,2.86,1.00,3.67,3.40,1.92,1.00,3.64,3.71,3
Greece,25,1,ISCED1,4,25104619,251046191,251046191101,1130.85,1,14,7,9,1,4,1,1,M,1,1,3,2,M,1,1,M,3,M,3,M,M,M,3,2,1,2,2,M,2,1,2,1,2,1,2,2,2,1,1,2,1,4,2,1,2,1,1,3,3,4,2,4,2,3,4,1,3,2,1,1,1,1,2,1,1,4,2,1,1,1,2,2,3,4,3,3,4,4,4,2,2,1,1,1,2,2,1,2,2,M,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,0.45,2.82,3.17,2.71,3.00,3.83,3.21,3.67,3.00,4.00,4.00,2
Greece,25,1,ISCED1,5,25105007,251050071,251050071101,1058.0776,1,72,11,12,1,3,1,1,1,1,1,3,4,2,1,2,3,3,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,5,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,3,3,3,2,3,2,3,3,2,3,2,4,3,3,4,3,1,1,1,1,2,1,1,1,1,2,2,3,1,1,2,1,1,2,2,3,2,2,3,2,3,2,2,1,2,2,1,M,3,2,2,1,2,2,4,4,4,1,0.36,1.36,2.83,3.57,2.25,2.17,2.00,3.58,3.67,3.19,2.71,2
Greece,25,1,ISCED1,5,25105008,251050081,251050081101,984.6,1,17,9,8,1,4,2,1,1,1,1,3,3,2,1,2,1,3,1,3,3,M,1,1,3,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,5,4,1,4,2,1,1,4,3,2,2,3,1,3,1,1,1,1,1,1,2,2,2,2,4,2,2,1,2,2,1,3,3,4,3,1,3,4,4,4,4,4,4,1,1,2,2,1,3,2,3,3,3,2,2,1,4,3,4,1,2,1,3,3,2,3,4,4,4,4,2,3,4,2,1,2,1,2,2,1,1,1,1,2,2,2,1,3,3,1,1,1,4,3,5,1,0.36,2.00,2.83,2.43,1.00,2.33,3.60,2.33,1.00,3.13,3.57,3
Greece,25,1,ISCED1,5,25105009,251050091,251050091101,757.3846,1,20,19,7,1,4,2,1,1,1,1,4,2,M,1,M,1,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,4,2,1,3,1,2,1,3,4,3,3,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,3,3,3,4,4,4,3,4,4,1,2,4,1,2,3,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,5,3,5,1,0.36,2.27,4.00,2.86,1.00,2.83,2.40,4.00,4.00,3.38,3.86,1
Greece,25,1,ISCED1,5,25105010,251050101,251050101101,984.6,1,12,3,9,1,4,2,1,1,1,1,4,3,2,1,2,3,3,3,3,1,1,1,3,3,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,5,4,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,3,2,2,1,2,1,1,2,3,3,2,3,2,4,2,2,4,1,1,2,4,1,2,2,2,2,1,2,4,1,1,1,1,4,1,1,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,5,4,5,1,0.55,1.64,3.17,3.14,2.25,3.00,2.80,3.50,4.00,2.75,4.00,2
Greece,25,1,ISCED1,5,25105315,251053151,251053151101,843.9429,1,18,8,10,1,4,2,1,2,1,1,2,4,2,1,1,4,4,3,3,1,1,1,3,2,1,2,2,2,1,1,1,1,2,1,2,M,1,1,1,2,5,2,4,2,4,4,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,3,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,M,1,2,1,3,1,1,1,1,2,1,1,1,2,2,3,1,1,1,1,2,1,2,3,3,5,1,0.66,1.64,3.83,4.00,3.50,3.50,3.20,3.40,3.67,3.50,3.86,2
Greece,25,1,ISCED1,6,25106006,251060061,251060061101,607.5,1,23,12,11,1,4,1,2,2,1,1,4,1,2,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,5,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,2,1,2,1,2,M,2,2,2,2,1,1,2,1,4,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.27,1.36,3.83,4.00,2.50,3.00,3.61,3.67,2.00,4.00,3.00,2
